,ARC_L,ARC_R,ATR_L,ATR_R,AntFrontal,CGC_L,CGC_R,CST_L,CST_R,IFO_L,IFO_R,ILF_L,ILF_R,Motor,Occipital,Orbital,PostParietal,SLF_L,SupFrontal,SupParietal,Temporal,UNC_L,UNC_R
109830,0.38991231703022444,0.37294271395181605,0.3660273899984334,0.3521852315060777,0.39040481404865124,0.37706919429073116,0.35251203013171406,0.4025506717820844,0.41523755821557246,0.37517337764850267,0.35803866101201415,0.3524068293655837,0.34567932031236426,0.407312653793594,0.41679502309076155,0.3721886344192489,0.40821009392180413,0.37414389614348037,0.3852799896673433,0.38857840577145397,0.3827004058280435,0.3027133750768801,0.3045718404533514
110007,0.42573940561659834,0.4041551519844926,0.37459290104164983,0.36833976531059265,0.40333678815518736,0.422056932133224,0.40081313885966435,0.4312980047299942,0.4200757580363487,0.3966715701725896,0.4068026486863976,0.37771515791566335,0.38727772777039093,0.4272916383806071,0.4551831606786604,0.4003694395747559,0.43108219104472084,0.4089138471536406,0.4253686795026972,0.41751704184291,0.4030234056713821,0.3355840384820025,0.3430787531192744
110411,0.43543531911853334,0.39950094116782303,0.37704703144410556,0.3704944415156243,0.4160618291149067,0.40702487691496747,0.38964195451808137,0.4333778692275107,0.43527114136617223,0.39942420968882947,0.3908474167477835,0.36927575178795247,0.3733959078597024,0.4141884244737311,0.447839293230723,0.41605668110818994,0.43934480484060257,0.4266076087320759,0.41193942445989146,0.41941685352022895,0.4036826522843229,0.3212462487160741,0.3476355005669087
110613,0.41603706278952596,0.37586312574914743,0.3538053852955597,0.34087903700078237,0.38629261021896755,0.39638175883677573,0.3672805759795517,0.40924383294380257,0.4040458204499855,0.3667524156948372,0.36368750187142646,0.3584461267139558,0.36923507186464893,0.41452746333101037,0.4240608492599246,0.3653463148640643,0.4156488705906327,0.40392631597314077,0.39992530597323134,0.4101544088425524,0.3857423028440357,0.3065655585241226,0.3135163873222877
111009,0.4142592323850331,0.40324559410587646,0.3676764273858958,0.36313208946264025,0.40009319906365404,0.3911075340731468,0.3780343890709159,0.41550696779289564,0.4168980769839785,0.3811611088690502,0.3651981543555685,0.36420285891441184,0.3586134593601795,0.41520270941030185,0.39524486054687125,0.38345683208291,0.4135838483201592,0.3981794660669919,0.40066000418110476,0.39837597302677885,0.36616489000542723,0.32275744593519706,0.33303262021217117
111211,0.41486089237552454,0.3787852729224426,0.3669023909307092,0.3496469209350495,0.3935613167077864,0.39713579285773387,0.35863441614939623,0.41650180401218506,0.41779378418126056,0.38481758784386066,0.37660080250799544,0.3644229942449671,0.3651618922167157,0.4084471168542337,0.4138928589813248,0.3853447287504375,0.42171565758292767,0.3909276304633589,0.3916109734285091,0.40936047977170525,0.3963989567077986,0.30414947943416615,0.319924761253821
111312,0.39671092399018065,0.3797734948056833,0.3446502516498365,0.3510489769863536,0.39320713129316304,0.3692801780121111,0.36983776688384185,0.4155195185281994,0.419126851481187,0.38292370816921756,0.37363820378246587,0.3700317094913532,0.3653422177995212,0.39381319424117217,0.40918455581394547,0.3663363165986262,0.42377137767912065,0.38322433132975087,0.39707347469775245,0.41096833525178367,0.3925314825268367,0.32617437388051745,0.32234289404011496
111413,0.40086623726623066,0.37116333831849635,0.3517596321031743,0.3456980584690985,0.3889087842369653,0.386586712543209,0.3777167364296829,0.39726421007730456,0.3987755740487154,0.3749080424090367,0.36068632175539556,0.35487706144056874,0.3497819921049468,0.37670060204533434,0.38865869074053433,0.38848484664237243,0.41594126131170794,0.3837271019623034,0.3986175714449449,0.4059702419489334,0.3730134948466562,0.3168495078821626,0.31858990737824144
111514,0.38406846513624243,0.3669205414994207,0.35633783433697097,0.3519941741793897,0.36930029485721966,0.3751493858715683,0.35933165503025266,0.4089400090963957,0.4062118868258346,0.365100920292597,0.3568661786594515,0.35474866956852064,0.351823249503888,0.3938141124873087,0.41632251169558215,0.3512901627249154,0.3882485210322433,0.37120079850112075,0.3739290899340207,0.3827011751489483,0.3834695468578168,0.29728309361214966,0.31379762948697293
111716,0.4089830997318425,0.39693054401234595,0.3655435379275611,0.35971014067421964,0.4070260488564162,0.3900581799127687,0.3845732771831471,0.4168539585365273,0.4254174097289542,0.4079761408880742,0.37547577731786186,0.3765864458157123,0.3543390732577819,0.4087526937817357,0.40601975722591116,0.39240409297026685,0.4079205067136514,0.40818029880310114,0.419706523511746,0.4091944148518649,0.37926021363138573,0.30005915742811984,0.3054114908045463
112112,0.41050119141965596,0.38470667252768614,0.36664520091888325,0.35806664186014975,0.39759799331197215,0.3856493767027968,0.37603840130983185,0.4078743123805162,0.4082072486473236,0.37894529775662034,0.37519786471183353,0.3577366822647208,0.3632912453163892,0.4077677178538991,0.4225224102987029,0.3693615474414251,0.4103976870164258,0.3887940681391481,0.39288433385431487,0.4008901439738143,0.3839072410112078,0.31650571332594774,0.3124994600678097
112314,0.4239798231794138,0.38856737041474076,0.3546293942927402,0.36660104563067947,0.4116977554532909,0.4145574307680061,0.3757895051649803,0.42325440737832776,0.41710231530350794,0.38242697824223515,0.3908281204693559,0.37120618675270334,0.38225855508754963,0.39946081633658387,0.4470550985835029,0.39235235326336393,0.4240107810525127,0.4058835375311027,0.409802416947607,0.40978153470400996,0.40901484943642524,0.3323895026784011,0.3375933041320723
112819,0.4072348949530143,0.38740436702996184,0.3607547567346654,0.35679738733338484,0.4006650752265628,0.3850914405861762,0.3825683799171422,0.41567421732510496,0.4069554776511181,0.39847158805106603,0.3746252681417828,0.38717409241821704,0.3686128223411271,0.4096992502061282,0.4163480161731749,0.39462186597424337,0.4202426384065058,0.39144363044022157,0.40129180688666466,0.4086594490778664,0.3947381208620737,0.31532153231097815,0.30907315394568935
112920,0.3968184454942385,0.3859654361382025,0.36538808287949714,0.358590120504959,0.39677834305449805,0.39397748552387823,0.37785112260136144,0.401412829082954,0.4009404101848655,0.36696730910474173,0.3631782275315951,0.350766868810466,0.3598504580776011,0.40182962453457327,0.42130741673857103,0.4075678955685935,0.41629061234091785,0.3826320581043732,0.39866534382674296,0.40383961782511457,0.3807826182269867,0.3320532959618514,0.34292463541597357
113215,0.40056956834513313,0.37583890170367135,0.3584774726672733,0.346988857902267,0.3905807950781779,0.38636246190088863,0.36974741397090716,0.39494944618891314,0.39997960013317185,0.3671344008659369,0.3576773379008732,0.3514030950218785,0.34529090210610114,0.3882725261825694,0.4184814714220429,0.3881769038737651,0.403568037171069,0.385817898217733,0.3852253851809587,0.38500394689509165,0.3866882019113257,0.31100354299671495,0.3208961694741747
113316,0.4055849870746626,0.38085255521470907,0.3517552951860472,0.35598378298785255,0.40243450202907916,0.41366401877894843,0.366664747825827,0.4056921212980059,0.3982538386181483,0.3560973408267316,0.36752904623431176,0.33682759970953524,0.3571526658538397,0.3981758740642446,0.4130544496865147,0.38771065790562625,0.39973514341451677,0.39664968550710195,0.3889468726058788,0.38396693614344524,0.3708573261158801,0.3012608285218022,0.30463051921641043
113619,0.4051377145467498,0.3821419639437816,0.35121832147358234,0.35747241795860046,0.3862417806351368,0.38604557457228245,0.3703208333478696,0.4167195557186671,0.41286061104032096,0.36973026126024555,0.37544562384581476,0.35532122473890176,0.36531353712975895,0.3982703121375462,0.4158862165506598,0.37664754818501267,0.4058258416004042,0.39808566402634876,0.3955206763008827,0.394886419073458,0.39753725392803785,0.3065201869433177,0.31136038181472786
113821,0.40916252296663325,0.3870817151899428,0.36793060330931276,0.3654182743390203,0.3854001457751694,0.40099546183335105,0.3777044634964877,0.4183831273669012,0.4123240013448895,0.38534161637174047,0.393697488346483,0.3738337452187278,0.36617526828495306,0.3985193559329362,0.4394377963005515,0.39322182023689206,0.40682872299851897,0.38759186975923876,0.4016025349960827,0.4024274893862907,0.3938247510013168,0.336668211840414,0.3320166846340733
113922,0.3897826773648714,0.3722154829387967,0.35038307945740116,0.3442805238917167,0.39075333699541426,0.3577404860606023,0.36056790653743015,0.4073005491215914,0.4053228751202421,0.3694112068573231,0.35537951452730915,0.3567621049464453,0.35333297541592557,0.374935842859973,0.40455355565964046,0.37629198154998994,0.39684639380939357,0.3670578669706754,0.3807227119895613,0.3791935151278054,0.38046549972697624,0.31768279962708607,0.3119425578372653
